timestamp,line,machine,shift,product_type,batch_size,operator_experience_years,setup_time_min,cycle_time_min,wait_time_min,temperature_F,pressure_bar,vibration_mm_s,torque_Nm,humidity_pct,energy_kwh,defect,defect_count,failure,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12
2025-09-21 13:02:00,Line-A,M3,Day,P3,12,4.9,17.41,21.21,15.47,74.19,34.57,2.241,58.98,36.3,3.522,0,0,0,0.776,1.191,1.154,0.575,1.653,0.208,0.25,0.583,0.584,-0.066,0.286,-0.94
2025-10-28 22:25:00,Line-A,M5,Day,P4,31,5.0,16.18,24.78,12.17,71.77,32.53,2.244,61.53,45.8,4.405,0,0,0,1.179,0.262,1.073,0.332,1.021,-0.103,0.75,1.524,-0.032,0.625,1.256,1.169
2025-10-08 16:14:00,Line-C,M4,Swing,P1,15,6.5,9.51,27.95,14.52,75.25,31.67,3.173,61.23,33.4,4.78,1,1,0,0.613,1.227,0.901,1.327,0.956,2.017,1.555,1.93,2.308,-0.58,0.311,-0.77
2025-10-27 20:51:00,Line-A,M5,Swing,P1,18,3.1,8.08,18.79,1.75,63.79,27.03,1.295,46.3,40.5,3.998,0,0,0,-0.825,-1.575,-0.726,-1.106,-1.261,0.115,-0.432,0.017,0.348,-0.637,-0.301,-0.546
2025-09-25 15:28:00,Line-A,M5,Swing,P1,29,5.4,8.71,23.48,4.69,65.48,28.62,1.416,55.87,45.1,4.29,0,0,0,-0.286,0.031,-0.178,0.18,0.386,0.433,0.091,0.227,0.319,-0.421,-0.459,-0.078
2025-09-12 04:15:00,Line-A,M5,Swing,P2,57,1.6,12.25,75.82697408269212,10.72,69.79,28.25,3.47,54.41,34.8,4.331,0,0,0,-0.732,-0.11,-0.358,-0.08,0.261,1.962,1.121,1.624,2.053,-0.506,-1.094,-1.29
2025-10-19 12:36:00,Line-B,M1,Day,P2,52,3.8,10.6,35.28,22.37,88.87,40.3,2.969,64.97,36.8,4.269,0,0,0,2.435,2.576,2.283,2.918,3.442,0.167,0.58,0.293,0.497,0.772,0.402,1.256
2025-10-24 16:36:00,Line-A,M3,Swing,P4,29,5.0,16.25,28.21,17.6,75.78,30.6,1.691,56.81,35.0,4.562,0,0,0,0.887,0.475,1.344,1.142,1.009,0.191,0.466,-0.562,0.175,0.61,-0.605,-0.308
2025-10-27 14:42:00,Line-B,M4,Night,P2,20,1.9,11.88,26.64,12.41,72.16,28.3,1.64,54.31,40.5,4.84,0,0,0,0.31,0.288,0.306,0.407,0.316,0.042,1.019,0.567,0.678,-0.895,-0.531,-0.475
2025-09-30 05:35:00,Line-A,M3,Swing,P1,10,1.7,12.57,22.01,10.81,77.44,34.19,0.558,53.82,37.2,4.627,0,0,0,0.316,0.281,1.018,0.422,0.63,-1.374,-1.085,-1.182,-1.504,-0.781,-0.686,-0.598
2025-10-14 19:38:00,Line-A,M2,Night,P1,8,1.2,9.42,29.17,10.08,74.63,33.04,2.009,55.63,41.3,4.668,0,0,0,0.436,1.205,0.905,1.341,0.808,-0.192,0.222,0.853,0.141,0.263,-0.114,0.362
2025-09-26 09:53:00,Line-A,M4,Night,P3,24,5.0,12.16,25.81,12.44,67.04,27.89,1.693,52.52,43.8,4.44,0,0,0,-0.185,-0.055,-0.319,-0.015,0.666,0.342,0.424,0.242,-0.066,0.052,-0.657,-0.346
2025-09-10 21:36:00,Line-A,M4,Night,P1,38,2.7,10.37,26.74,6.37,78.39,30.6,1.992,59.19,44.3,4.551,0,0,0,0.574,0.261,0.242,1.248,0.845,0.992,0.62,0.805,-0.457,0.516,0.321,-0.45
2025-10-30 11:28:00,Line-A,M4,Day,P1,19,3.3,9.87,30.63,18.76,86.16,36.76,2.455,63.47,39.6,4.83,0,0,0,2.284,1.316,1.95,1.455,2.273,1.182,0.555,1.526,1.06,0.676,1.072,0.758
2025-10-14 07:45:00,Line-A,M4,Swing,P1,57,2.4,6.28,28.04,13.75,71.37,31.06,2.711,54.78,33.2,4.263,0,0,0,0.194,0.513,0.164,0.296,-0.291,1.17,1.222,1.01,1.335,-0.779,-0.709,-0.506
2025-10-13 17:09:00,Line-A,M1,Day,P2,5,5.6,14.17,21.09,8.35,73.78,32.0,0.687,53.39,42.5,4.217,0,0,0,-0.235,0.837,0.26,0.811,0.717,0.018,-0.996,-0.636,-0.196,1.363,-0.016,0.214
2025-09-02 14:42:00,Line-A,M3,Night,P4,40,3.5,15.67,29.47,21.3,75.71,32.29,2.147,55.08,30.9,4.615,0,0,0,0.644,0.211,1.01,0.87,1.211,0.232,0.141,0.572,0.417,-0.21,-0.834,-0.62
2025-10-26 04:18:00,Line-A,M1,Day,P2,25,5.5,9.46,21.2,4.57,55.35,24.32,3.465,52.98,44.8,4.296,0,0,0,-1.771,-1.343,-1.057,-0.736,-0.334,2.132,2.044,2.519,2.069,-0.58,-1.412,-0.971
2025-09-03 23:07:00,Line-A,M1,Day,P1,35,7.1,11.2,21.05,4.46,59.26,24.14,0.657,47.76,33.4,4.495,0,0,0,-1.198,-0.85,-1.186,-0.07,-1.089,-0.477,-0.298,-0.392,-0.603,-1.142,-1.498,-1.707
2025-10-24 05:55:00,Line-B,M4,Day,P1,44,5.8,8.75,23.88,7.89,68.86,28.67,0.296,48.2,33.3,4.456,0,0,0,0.145,-0.307,-0.012,0.652,-0.062,-1.17,-0.862,-0.858,-0.896,-1.05,-0.473,-0.468
2025-09-09 07:07:00,Line-A,M4,Day,P2,23,3.8,14.2,28.28,15.34,76.23,36.45,3.156,62.54,42.9,5.051,0,0,0,0.963,1.149,0.868,1.579,1.28,1.094,1.352,1.328,1.185,0.009,0.48,0.509
2025-09-01 09:08:00,Line-B,M4,Day,P3,33,0.2,17.42,21.18,10.53,56.47,23.44,0.876,46.42,50.2,3.512,0,0,0,-1.931,-1.33,,-0.85,-1.175,-0.122,-0.251,-0.01,-0.806,-1.307,-1.825,-1.413
2025-09-20 01:55:00,Line-A,M1,Swing,P1,7,3.5,13.0,20.68,7.75,70.15,30.3,2.936,55.76,39.5,4.282,0,0,0,0.108,0.715,0.348,0.18,0.177,1.666,0.975,1.38,1.822,-0.62,-1.372,-0.583
2025-09-21 23:31:00,Line-A,M1,Day,P1,17,6.4,10.12,28.51,21.66,79.82,35.2,2.859,64.86,37.6,4.704,0,0,0,1.929,1.806,1.111,1.679,1.334,0.951,1.062,0.795,1.019,0.8,1.12,-0.195
2025-10-15 12:44:00,Line-A,M5,Swing,P4,59,5.0,20.96,28.53,11.65,72.78,29.7,2.889,58.99,43.6,4.333,0,0,0,0.135,0.449,-0.072,0.856,0.155,1.443,1.826,1.861,1.307,-0.785,-0.332,-0.805
2025-10-06 09:46:00,Line-B,M4,Night,P4,31,4.5,22.0,29.59,22.05,76.75,33.9,1.469,53.14,50.3,4.506,1,1,0,0.714,1.349,1.41,1.446,1.042,-0.662,-1.47,-1.198,-0.267,0.47,0.217,0.756
2025-10-16 03:37:00,Line-C,M3,Day,P1,7,4.8,14.84,25.93,18.19,82.61,,3.466,62.43,36.8,4.18,0,0,1,0.873,1.42,1.496,2.021,2.083,0.843,1.436,1.068,1.507,0.074,-0.056,0.005
2025-10-29 09:22:00,Line-C,M4,Swing,P3,46,5.0,13.52,25.09,6.09,67.26,29.83,1.087,54.47,42.5,4.077,0,0,0,0.438,0.591,0.235,0.14,0.223,-0.754,0.166,-0.165,-0.704,0.827,0.76,0.201
2025-10-01 18:32:00,Line-A,M1,Night,P1,50,0.2,7.75,27.47,18.77,77.63,31.32,3.0,59.6,35.0,4.503,1,2,0,0.527,0.076,0.967,0.349,0.784,1.846,1.676,1.228,1.421,0.406,0.188,-0.817
2025-09-02 08:48:00,Line-C,M1,Day,P2,17,1.7,13.15,22.04,9.54,64.48,28.83,1.515,51.05,32.5,4.601,0,0,0,-1.019,-0.233,0.765,0.385,-0.139,-0.123,-0.073,0.019,-0.618,-1.342,-0.469,-0.396
2025-10-13 20:20:00,Line-A,M1,Day,P1,46,4.2,5.37,28.07,10.76,69.71,31.29,1.803,56.51,48.2,4.596,0,0,1,0.059,0.675,0.971,0.876,0.519,-0.407,-0.187,-0.96,0.101,1.374,,1.529
2025-09-18 21:11:00,Line-A,M5,Swing,P1,49,5.1,11.05,34.06,20.24,84.19,36.04,3.03,60.04,41.3,4.857,0,0,0,1.907,1.675,2.144,2.353,2.586,0.013,0.636,1.399,1.16,0.556,0.94,0.001
2025-10-05 09:10:00,Line-A,M4,Day,P2,55,3.3,13.1,31.49,16.56,77.63,33.77,1.91,55.77,39.3,4.829,0,0,1,0.852,1.0,,1.171,1.934,-0.181,-0.406,-0.208,0.062,1.295,0.961,0.908
2025-10-11 16:37:00,Line-B,M3,Day,P1,21,1.8,8.88,25.42,9.55,72.84,31.23,2.279,58.72,25.8,4.556,0,0,0,-0.112,-0.265,0.557,0.959,0.261,0.807,1.087,1.025,1.377,-0.832,-2.159,-1.44
2025-09-10 05:38:00,Line-B,M5,Night,P1,51,4.3,11.58,26.35,10.16,69.49,27.66,1.944,52.61,43.5,4.479,0,0,0,0.397,0.414,0.373,0.393,0.741,0.113,0.404,0.454,0.606,0.483,1.085,-1.151
2025-09-24 13:25:00,Line-C,M1,Swing,P4,28,11.0,14.61,28.66,2.91,71.27,31.06,1.724,58.54,42.3,4.687,0,0,0,0.534,0.032,0.468,1.24,0.599,-0.059,-0.191,0.183,0.397,0.933,-0.015,0.894
2025-09-07 03:19:00,Line-A,M3,Day,P1,52,4.4,6.11,22.22,7.86,64.38,24.63,0.677,48.54,44.3,4.254,0,0,0,-0.849,-0.662,-0.548,-1.335,0.057,-0.782,-1.291,-1.087,-0.714,-0.397,-0.2,-0.804
2025-09-29 22:01:00,Line-A,M5,Night,P4,9,3.4,20.1,26.37,8.99,70.22,28.48,2.382,57.26,41.8,4.407,0,0,0,0.322,0.264,-0.021,-0.362,0.252,0.955,1.857,1.643,1.502,-0.474,0.164,-0.272
2025-09-13 15:17:00,Line-B,M5,Swing,P3,13,9.0,16.03,29.05,19.27,75.82,35.72,3.081,63.08,31.7,4.377,0,0,1,0.73,1.411,,2.391,1.774,1.614,1.144,0.553,1.181,-0.386,0.106,-0.539
2025-10-27 11:15:00,Line-B,M2,Day,P2,13,0.8,12.89,16.52,7.23,52.42,20.31,1.769,41.09,41.0,4.307,0,0,0,-2.58,-1.701,-2.105,-2.322,-1.764,0.316,0.09,0.141,0.158,-0.656,-1.706,-1.674
2025-10-17 08:09:00,Line-A,M1,Night,P3,50,4.9,13.76,26.1,11.41,73.06,29.86,2.2,57.11,41.5,4.099,0,0,0,0.167,0.734,1.204,0.37,0.438,0.781,1.301,1.471,0.768,0.426,0.097,0.523
2025-09-03 00:18:00,Line-B,M2,Swing,P3,32,2.2,16.96,29.18,5.75,64.25,27.17,,49.08,43.2,4.48,0,0,0,-0.524,-0.563,-0.895,-0.46,-0.599,-0.877,-0.751,-0.31,-0.406,-0.201,-1.618,-0.599
2025-09-05 23:28:00,Line-B,M4,Swing,P4,57,4.5,19.08,29.08,8.16,72.44,32.4,1.906,60.13,31.7,5.049,0,0,0,0.35,0.869,0.555,0.634,1.135,0.589,0.083,-0.014,-0.435,-0.443,-1.353,-0.312
2025-10-23 04:23:00,Line-A,M2,Day,P1,55,2.7,11.41,29.01,7.61,68.85,31.27,2.537,54.51,40.8,4.215,0,0,0,0.138,0.879,0.814,0.05,0.306,0.904,1.294,0.518,0.934,0.476,,-0.058
2025-10-30 03:05:00,Line-A,M4,Swing,P2,49,5.3,10.37,26.25,11.03,65.88,29.43,1.083,50.56,49.6,4.751,0,0,0,-0.503,-0.201,-0.292,-0.37,0.364,-0.502,-0.196,-0.315,-0.299,-0.214,0.114,-0.521
2025-10-08 13:28:00,Line-A,M4,Night,P3,52,4.6,16.07,29.52,8.5,72.07,31.97,3.553,55.32,35.1,4.446,0,0,0,0.343,0.131,-0.032,0.728,0.971,1.308,1.938,1.436,2.189,-1.248,-1.151,-0.482
2025-10-29 11:33:00,Line-B,M5,Swing,P3,6,2.6,17.45,22.36,6.54,74.74,30.56,2.304,54.79,40.5,4.093,0,0,0,1.007,0.321,0.185,0.171,0.756,0.315,0.175,0.892,0.836,-0.081,-0.208,-1.097
2025-10-06 18:33:00,Line-A,M2,Night,P1,55,7.7,8.62,26.81,10.88,77.23,32.13,1.62,54.7,38.1,4.562,0,0,0,0.611,0.254,-0.003,1.126,0.865,0.374,0.316,1.259,0.43,-0.135,-0.372,-0.606
2025-09-27 18:00:00,Line-C,M2,Night,P1,58,3.2,6.71,29.72,11.23,69.41,,1.573,50.97,33.0,4.648,0,0,0,-0.532,-1.17,-0.963,0.009,-0.112,0.821,0.945,0.755,0.434,-0.461,-0.947,-0.881
2025-09-26 23:04:00,Line-B,M1,Day,P1,28,3.0,6.51,26.16,17.28,77.49,33.96,2.593,59.88,36.4,4.296,0,0,0,0.971,1.259,0.333,1.102,1.052,0.009,0.772,1.386,0.777,0.611,1.292,-0.358
2025-09-27 17:48:00,Line-B,M5,Day,P3,55,4.2,14.34,31.72,14.94,83.34,36.7,1.224,55.53,35.4,4.469,0,0,0,1.22,1.833,1.239,1.895,1.845,-0.332,-0.125,-0.222,-0.643,0.15,0.516,-0.08
2025-09-22 15:01:00,Line-C,M2,Day,P1,30,5.7,6.45,29.26,7.63,66.73,27.94,0.2,47.85,35.4,4.594,0,0,0,-0.128,-0.583,,-0.013,-0.623,-1.135,-0.794,-1.226,-0.428,-1.128,-1.544,-1.653
2025-10-23 13:16:00,Line-A,M5,Night,P3,13,4.5,15.85,19.83,8.81,65.95,27.97,1.97,52.4,32.0,4.273,0,0,0,-0.298,-0.381,0.338,-0.345,-0.319,-0.525,0.684,0.112,-0.016,-1.079,-2.037,-1.594
2025-10-28 20:43:00,Line-A,M3,Day,P1,45,4.8,5.9,26.09,7.04,64.75,29.7,2.672,57.85,39.3,3.942,0,0,0,-0.61,-0.193,0.36,-0.124,-0.034,1.088,0.639,1.756,1.227,-0.855,0.194,-0.738
2025-09-27 09:57:00,Line-A,M5,Swing,P1,53,2.4,8.13,30.07,12.54,73.12,32.01,0.717,53.92,37.8,4.276,1,1,0,0.385,0.488,1.382,1.281,2.076,-0.704,-0.917,-1.048,0.13,-0.0,-1.384,-0.752
2025-10-10 06:12:00,Line-B,M4,Swing,P1,21,3.0,6.25,24.19,7.58,62.7,27.72,1.342,50.93,40.9,4.324,0,0,0,-0.511,-0.676,-0.097,0.076,-0.205,-0.164,0.076,-0.633,-0.36,-1.049,-0.286,-0.774
2025-09-17 04:48:00,Line-B,M2,Day,P1,10,5.4,9.43,24.73,4.2,65.68,26.24,2.197,53.01,37.9,3.95,0,0,0,-0.457,0.153,0.26,-0.193,-0.137,0.87,0.998,1.126,0.786,-0.72,-0.525,-1.077
2025-10-19 11:18:00,Line-C,M1,Swing,P4,33,2.6,19.1,28.88,17.18,76.88,31.96,1.704,55.89,45.2,4.573,0,0,0,0.517,0.545,0.895,0.801,1.045,-0.246,0.332,0.086,-0.234,0.868,1.348,1.39
2025-09-09 09:18:00,Line-A,M4,Swing,P1,30,3.7,4.44,25.29,8.68,68.73,25.87,1.075,54.28,46.1,4.38,0,0,0,0.144,-0.256,-0.164,0.27,-0.017,-0.054,-0.649,-0.596,-0.256,-0.316,-0.448,0.153
2025-10-27 07:03:00,Line-A,M2,Swing,P2,46,6.5,11.17,25.49,4.64,53.33,22.32,2.808,43.68,31.7,4.349,0,0,0,-2.364,-2.579,-1.517,-1.361,-1.452,0.815,1.474,0.741,0.999,-2.342,-1.469,-2.477
2025-10-03 10:43:00,Line-A,M5,Night,P3,42,4.5,13.76,28.92,12.24,73.45,27.21,1.541,55.53,44.3,4.481,0,0,0,0.061,0.232,0.733,-0.304,0.61,0.184,0.735,0.496,0.457,1.549,0.441,0.356
2025-09-04 08:51:00,Line-A,M4,Day,P3,56,4.9,15.17,29.0,5.4,71.42,30.27,1.858,58.49,39.0,4.236,0,0,0,-0.16,-0.603,1.283,0.007,0.336,0.058,0.444,-0.055,1.166,0.248,0.805,-0.243
2025-10-05 21:56:00,Line-B,M3,Night,P3,35,5.2,14.06,23.07,6.81,63.37,24.8,2.366,51.05,40.5,4.318,0,0,0,-1.185,-0.346,,-0.701,-1.171,1.176,0.899,1.227,1.598,-1.197,,-0.294
2025-09-05 15:41:00,Line-A,M3,Day,P1,8,3.4,11.01,23.26,19.92,74.83,37.1,4.451,62.56,41.7,4.436,1,6,0,1.384,1.317,1.423,1.046,1.439,2.431,2.19,2.971,2.762,0.004,0.311,0.262
2025-09-11 19:50:00,Line-B,M4,Night,P2,21,0.6,10.85,27.11,11.8,73.02,30.49,2.261,55.17,41.2,4.302,0,0,0,-0.781,0.374,1.322,0.669,0.51,1.633,0.709,0.725,1.177,-0.682,-0.012,-0.101
2025-10-02 11:44:00,Line-B,M1,Day,P2,20,3.2,14.18,20.28,8.6,61.53,22.89,2.469,49.64,42.6,4.215,0,0,0,-1.721,-0.449,-1.041,-1.268,-0.537,1.259,1.39,0.835,1.465,-2.051,-0.652,-1.713
2025-10-05 20:25:00,Line-B,M4,Night,P3,12,3.8,16.04,24.71,10.13,73.89,30.42,1.972,53.31,40.7,4.338,0,0,0,0.637,0.363,-0.013,1.731,0.455,0.296,0.28,0.337,0.517,-0.29,0.748,0.039
2025-10-26 07:11:00,Line-A,M1,Day,P2,10,3.1,12.29,24.54,14.83,74.75,29.22,1.5,57.73,32.8,4.375,0,0,0,0.897,0.689,,1.107,1.104,-1.053,-0.387,-0.266,0.18,-0.649,-0.057,-0.676
2025-10-17 01:26:00,Line-A,M2,Swing,P1,37,3.6,11.09,33.51,11.94,76.24,31.68,0.89,54.29,39.1,4.518,0,0,0,0.043,0.281,0.554,1.103,0.903,-0.708,-0.698,-1.53,-0.197,-0.445,,-0.572
2025-09-07 20:48:00,Line-B,M4,Day,P1,21,4.6,6.3,26.97,15.67,74.36,34.57,1.804,59.46,35.9,4.719,0,0,0,1.517,0.524,1.302,1.318,0.927,0.009,-0.24,0.21,0.185,0.56,0.141,1.352
2025-09-16 19:06:00,Line-A,M4,Day,P3,29,5.3,15.29,36.42,20.07,89.24,42.5,2.136,66.2,59.2,4.789,0,0,1,1.699,3.231,2.787,2.91,2.131,0.406,0.383,0.414,0.729,2.924,2.048,2.697
2025-10-29 12:17:00,Line-A,M3,Swing,P1,36,7.1,5.64,33.3,21.24,86.88,42.2,3.81,65.86,48.9,4.615,0,0,1,2.932,2.393,2.48,2.76,2.77,1.608,1.43,2.039,1.339,1.992,2.056,3.519
2025-10-09 11:20:00,Line-B,M3,Swing,P2,5,4.9,14.31,21.4,7.18,67.74,,0.205,48.71,40.0,3.924,0,0,0,0.068,-0.176,-0.571,0.564,0.253,-1.162,-1.26,-1.431,-0.617,-0.59,-1.208,-1.064
2025-10-23 18:13:00,Line-A,M5,Day,P1,9,6.4,8.75,16.65,2.57,59.19,22.76,0.87,48.58,39.7,4.474,0,0,0,-1.108,-1.071,-0.173,-0.336,-0.954,0.797,-0.05,-0.273,0.211,-1.674,-0.678,-0.657
2025-10-11 02:07:00,Line-B,M4,Swing,P4,8,4.3,17.45,27.08,9.91,73.65,32.16,1.814,56.77,38.7,4.65,0,0,0,0.631,0.465,1.049,1.536,1.025,0.228,0.705,0.096,0.11,0.617,-0.163,0.687
2025-10-16 20:23:00,Line-C,M4,Day,P4,56,4.6,15.34,26.45,2.12,68.49,27.81,1.84,52.1,26.5,4.266,0,0,0,-0.267,-0.814,,-0.644,-0.688,-0.061,0.618,-0.011,0.511,-2.345,-1.901,-2.53
2025-09-30 06:40:00,Line-B,M2,Day,P1,22,6.9,10.18,23.77,9.14,67.66,26.29,1.802,51.95,39.1,3.728,0,0,0,-0.077,-0.232,-0.66,0.314,-0.58,0.306,0.277,0.34,0.658,-0.229,-0.745,-0.419
2025-10-21 10:31:00,Line-B,M3,Night,P4,26,4.8,16.49,24.6,8.82,61.96,25.93,2.913,50.58,26.9,4.308,0,0,0,-1.593,-0.223,-1.095,-0.819,-0.816,1.412,1.391,1.774,1.963,-2.107,-2.528,-2.183
2025-10-28 11:15:00,Line-A,M2,Day,P2,22,7.9,12.08,26.97,16.84,75.73,31.89,2.425,65.44,45.2,4.476,0,0,0,0.76,0.698,1.03,1.437,0.767,1.045,1.042,1.387,1.073,1.229,0.521,0.192
2025-10-02 19:33:00,Line-A,M5,Day,P4,37,1.0,17.32,21.77,8.72,60.92,27.44,0.293,47.59,37.4,4.145,0,0,0,-0.793,-0.307,-0.666,0.005,-0.5,-1.556,-1.371,-0.93,-1.46,-0.772,-1.348,-0.787
2025-10-16 10:47:00,Line-C,M5,Day,P1,18,4.6,5.97,18.04,9.03,60.96,21.6,2.523,43.97,44.1,3.972,0,0,0,-1.749,-1.853,-1.38,-1.443,-1.018,0.4,0.891,-0.005,0.883,-0.58,-1.361,-2.037
2025-09-02 06:45:00,Line-A,M1,Night,P4,30,3.9,20.54,24.98,10.58,,26.7,,56.43,50.6,4.049,0,0,0,-0.498,-0.345,0.083,-0.407,0.186,1.667,1.667,1.948,1.677,-0.273,0.411,-0.932
2025-10-23 16:30:00,Line-C,M4,Day,P4,28,7.3,20.09,26.26,3.35,77.05,32.81,,58.67,39.7,4.338,0,0,0,0.73,0.659,1.15,0.677,1.623,1.395,0.969,1.05,1.548,-0.512,-0.148,0.625
2025-10-01 10:48:00,Line-B,M1,Swing,P3,22,4.6,18.46,18.8,9.3,57.27,25.57,1.514,43.98,47.7,3.686,0,0,0,-1.086,-1.422,-1.344,-1.325,-0.902,-0.147,-0.254,-0.629,-0.111,-0.856,0.14,0.038
2025-09-18 00:13:00,Line-A,M3,Swing,P1,22,4.1,8.26,24.14,7.45,68.09,,1.387,50.75,34.1,4.31,0,0,0,-0.95,-0.821,-0.654,-0.233,-0.235,-0.61,0.062,0.231,-0.366,-0.91,-1.074,-1.119
2025-09-18 15:35:00,Line-B,M2,Swing,P3,56,2.5,13.04,23.1,6.55,67.13,29.94,2.016,54.01,35.1,4.296,0,0,0,-0.798,-0.238,-0.194,-0.493,0.103,0.146,0.157,0.372,0.316,-0.392,-0.261,-0.462
2025-10-15 13:14:00,Line-A,M4,Swing,P2,8,3.3,13.28,20.67,12.21,64.68,28.86,1.763,48.86,41.6,4.034,0,0,0,-0.486,-0.056,-0.421,-0.348,0.382,-0.513,-0.131,0.373,0.056,-0.559,-0.575,-0.134
2025-10-04 00:53:00,Line-B,M5,Day,P1,29,3.1,7.39,26.95,3.96,,31.12,3.14,56.62,41.6,4.147,0,0,0,0.673,0.232,0.312,-0.368,0.732,1.709,0.916,0.946,1.584,-0.822,0.082,-0.293
2025-09-12 16:51:00,Line-B,M3,Night,P2,6,7.0,14.7,25.53,15.36,79.98,32.61,4.156,63.36,54.4,3.52,1,2,1,0.71,1.23,1.442,1.159,0.882,2.316,2.071,1.895,2.138,1.845,1.661,2.337
2025-10-08 22:37:00,Line-C,M3,Night,P1,35,2.2,11.22,26.44,9.99,71.16,32.18,1.23,53.46,31.0,4.329,0,0,0,0.284,0.035,-0.044,0.547,0.151,-0.32,-0.527,-0.701,-0.616,-1.078,,-1.561
2025-10-27 04:23:00,Line-A,M4,Swing,P3,49,8.8,12.87,29.18,12.28,74.48,35.42,2.418,62.47,33.1,4.817,0,0,0,1.007,1.369,0.923,1.212,1.084,0.549,0.746,0.652,0.697,-0.252,0.529,-0.016
2025-10-04 00:30:00,Line-A,M1,Swing,P2,58,2.3,11.77,26.09,6.73,66.49,26.32,1.223,49.05,42.6,4.709,0,0,0,-0.564,0.254,0.274,0.506,0.367,-0.377,-0.53,-0.366,-0.303,-0.075,-0.363,-0.73
2025-09-11 00:13:00,Line-A,M1,Day,P4,17,3.8,18.7,26.18,9.42,67.69,30.07,-0.089,51.02,38.9,4.667,0,0,0,-0.422,0.446,-0.398,-0.048,0.28,-1.292,-0.882,-0.843,-1.012,-0.662,-0.105,-0.846
2025-10-01 21:10:00,Line-A,M5,Day,P3,5,3.7,13.84,23.13,8.13,67.06,29.28,1.179,49.45,32.6,4.017,0,0,0,-0.706,-0.666,-0.664,-0.089,0.202,-0.638,-0.383,-0.147,-0.022,-1.399,-1.761,-1.54
2025-10-29 02:04:00,Line-C,M5,Night,P3,45,1.3,16.67,23.17,11.65,64.58,23.12,0.316,46.46,51.1,4.202,0,0,0,-1.354,-1.739,-1.64,-0.955,-1.075,0.147,-0.824,-1.106,-0.234,-0.287,-0.993,-0.453
2025-10-06 09:10:00,Line-B,M2,Night,P3,16,2.7,15.63,29.1,6.8,71.48,29.18,1.543,54.67,36.5,4.235,0,0,0,-0.295,-0.023,-0.018,-0.044,0.807,-0.171,-0.087,-0.025,0.004,-0.933,-0.664,0.466
2025-09-05 22:21:00,Line-A,M2,Day,P1,23,1.3,9.44,25.86,10.79,72.6,29.91,1.664,54.01,35.2,4.142,0,0,0,-0.087,-0.221,0.658,0.339,0.957,-0.341,0.276,-0.171,0.502,-0.45,0.832,0.674
2025-09-18 18:48:00,Line-A,M2,Night,P3,29,3.6,17.28,34.02,24.33,83.96,37.74,1.606,65.4,40.4,4.818,0,0,0,1.829,1.457,2.128,2.453,2.627,-0.801,-1.124,-0.88,-1.132,1.032,0.734,0.926
2025-09-06 23:39:00,Line-A,M5,Day,P4,9,5.5,19.94,21.57,8.21,73.01,32.25,,52.27,34.9,4.074,0,0,0,0.311,0.418,0.418,0.893,0.432,-1.059,-1.168,-1.47,-1.559,-0.346,-1.604,-1.072
2025-09-01 19:47:00,Line-A,M4,Night,P1,14,1.3,6.36,25.09,14.3,69.6,25.9,2.366,54.94,41.8,4.577,0,0,0,-0.323,-1.008,-0.065,0.034,0.47,1.374,1.576,0.608,1.329,-0.268,-0.536,-0.102
2025-09-24 11:29:00,Line-C,M1,Night,P1,27,8.4,7.07,29.87,22.75,82.08,36.35,2.128,60.28,39.6,4.753,0,0,0,1.12,1.356,2.277,2.091,1.836,0.586,0.257,0.084,0.664,0.194,0.496,0.36
2025-10-20 20:33:00,Line-A,M5,Day,P4,19,5.0,19.16,24.19,8.78,72.69,29.75,1.658,58.7,34.7,4.709,0,0,0,0.717,0.482,0.249,0.938,0.943,0.572,0.863,1.419,0.521,-1.052,-1.007,0.675
2025-09-05 23:55:00,Line-C,M5,Night,P3,54,6.1,13.49,28.04,8.03,70.91,27.81,1.895,54.56,46.6,4.569,0,0,0,0.676,-0.189,0.455,-0.251,0.272,1.479,0.868,1.05,0.791,-0.032,0.516,-0.075
2025-10-16 20:38:00,Line-B,M1,Swing,P2,9,6.6,11.74,22.19,6.47,64.27,28.71,1.414,50.05,35.0,4.517,0,0,0,-0.324,-0.504,-0.448,-0.715,-0.379,-0.266,-0.274,0.103,0.244,-0.34,-0.997,-0.314
2025-09-16 09:22:00,Line-C,M3,Swing,P2,58,2.3,12.34,29.34,11.91,64.58,26.16,,56.28,44.8,4.885,0,0,0,0.025,-0.589,-0.216,0.304,0.487,2.007,1.714,1.563,0.985,-0.065,0.122,0.49
2025-10-20 22:04:00,Line-C,M1,Swing,P4,41,1.9,17.44,24.51,12.73,61.17,24.37,1.394,46.35,29.1,4.278,0,0,0,-1.09,-1.099,-0.885,-0.253,-1.252,0.425,-0.522,-0.203,0.103,-1.909,-2.272,-1.994
2025-09-21 19:16:00,Line-A,M5,Night,P1,42,4.8,9.48,32.2,23.63,89.26,40.01,2.53,66.52,28.5,5.07,0,0,0,2.324,2.653,1.907,2.63,3.326,-0.312,-0.715,0.45,0.75,0.738,0.75,-0.123
2025-10-11 10:17:00,Line-C,M2,Night,P3,22,4.6,19.13,29.22,6.97,67.01,29.68,2.056,58.11,36.4,4.56,0,0,0,-0.229,-0.068,0.527,0.493,-0.391,0.251,1.121,0.164,1.025,-0.676,-0.755,-1.089
